magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
RNS,5985-14-5793783,8.0,0.0,-8.0
RNS,5998-14-5164411,8.0,0.0,-8.0
LLE,7035-01-6125624,8.0,0.0,-8.0
TLN,5895-14-4491653,8.0,0.0,-8.0
NCY,6015-01-6745238,8.0,0.0,-8.0
CHN,7025-01-6963056,8.0,0.0,-8.0
TLN,5895-14-5910813,8.0,0.0,-8.0
ITS,9030-DI-1012013,8.0,0.0,-8.0
ITS,7025-15-0168229,8.0,0.0,-8.0
NCY,6021-01-6613538,8.0,0.0,-8.0
TLN,5998-01-6790483,8.0,0.0,-8.0
RNS,5998-25-1508888,8.0,0.0,-8.0
TRS,5998-14-5906143,8.0,0.0,-8.0
CFD,7025-14-6034814,8.0,0.0,-8.0
CFD,7025-20-0090314,8.0,0.0,-8.0
LLE,DIRI-14-0003149,8.0,0.0,-8.0
TLN,5895-14-5648866,8.0,0.0,-8.0
NCY,5999-14-5984418,8.0,0.0,-8.0
NCY,5895-15-0165313,8.0,0.0,-8.0
TRS,5998-14-5936131,8.0,0.0,-8.0
RNS,5998-58-0011818,8.0,0.0,-8.0
TRS,5998-14-5907669,8.0,0.0,-8.0
BRY,7010-14-5933429,7.0,0.0,-7.0
VLY,5820-14-5649877,7.0,0.0,-7.0
EVX,5996-14-4584638,7.0,0.0,-7.0
MLF,7010-14-5862611,7.0,0.0,-7.0
TLN,8145-14-5906389,7.0,0.0,-7.0
BRY,5895-01-6850029,7.0,0.0,-7.0
DOU,5895-14-5356494,7.0,0.0,-7.0
BRY,7010-14-5933399,7.0,0.0,-7.0
LLE,5805-14-5795343,7.0,0.0,-7.0
MLF,5810-14-5879458,7.0,0.0,-7.0
PAU,7025-14-6034814,7.0,0.0,-7.0
SDR,7025-14-5812059,7.0,0.0,-7.0
SDR,7025-37-5481366,7.0,0.0,-7.0
EVX,5998-14-4823886,7.0,0.0,-7.0
BRY,5895-14-5854233,7.0,0.0,-7.0
MSE,5815-14-5485498,7.0,0.0,-7.0
MLF,5895-01-5406560,7.0,0.0,-7.0
TLN,7025-01-7006887,7.0,0.0,-7.0
ITS,9080-DI-0412021,7.0,0.0,-7.0
CHG,5998-14-5147122,7.0,0.0,-7.0
CHG,5998-14-5166772,7.0,0.0,-7.0
NMS,7025-14-5564512,7.0,0.0,-7.0
CHG,6130-14-5714038,7.0,0.0,-7.0
MLF,6130-14-5875950,7.0,0.0,-7.0
SRS,5810-14-5838585,7.0,0.0,-7.0
EVX,5998-14-5594755,7.0,0.0,-7.0
BRY,5820-14-5875037,7.0,0.0,-7.0
TLE,6130-14-4761889,7.0,0.0,-7.0
VLY,5895-14-5637549,7.0,0.0,-7.0
RNS,5998-14-5416052,7.0,0.0,-7.0
CHG,5998-14-5900499,8.0,1.0,-7.0
EVX,5998-14-5540116,7.0,0.0,-7.0
TLE,6130-14-4766081,7.0,0.0,-7.0
STG,5915-14-5440365,7.0,0.0,-7.0
BRY,5975-14-5882846,7.0,0.0,-7.0
EVX,5998-14-4742685,7.0,0.0,-7.0
DOU,5985-14-5223378,7.0,0.0,-7.0
EVX,5998-01-6590122,7.0,0.0,-7.0
MSE,5805-14-4665560,7.0,0.0,-7.0
SDR,9010-DI-1012016,7.0,0.0,-7.0
TLE,6130-14-5061111,7.0,0.0,-7.0
BRY,5975-14-5651825,7.0,0.0,-7.0
TLN,5998-01-4780242,7.0,0.0,-7.0
STY,7025-14-5849743,7.0,0.0,-7.0
MLF,6150-14-5950563,7.0,0.0,-7.0
MLF,5810-01-6687071,7.0,0.0,-7.0
MLF,5975-01-6429653,7.0,0.0,-7.0
TRS,5895-14-5660254,7.0,0.0,-7.0
NCY,6130-25-1626960,7.0,0.0,-7.0
TLN,5996-14-4799513,7.0,0.0,-7.0
MLF,5895-01-6692703,7.0,0.0,-7.0
VLY,5820-14-5697607,7.0,0.0,-7.0
TLE,6130-01-6014800,7.0,0.0,-7.0
TLE,6130-01-6101579,7.0,0.0,-7.0
LLE,5340-14-6064729,7.0,0.0,-7.0
TLN,7035-14-5680619,7.0,0.0,-7.0
MLF,5805-14-5797655,7.0,0.0,-7.0
SDR,5895-25-1626130,7.0,0.0,-7.0
VCS,5998-14-5649253,7.0,0.0,-7.0
VCS,5998-14-5649402,7.0,0.0,-7.0
VCS,5998-14-5709364,7.0,0.0,-7.0
CRL,7025-37-5511997,7.0,0.0,-7.0
BSN,5998-14-4761920,7.0,0.0,-7.0
SZA,7025-14-6034814,7.0,0.0,-7.0
NMS,5998-14-5649253,7.0,0.0,-7.0
STY,5975-01-6429653,7.0,0.0,-7.0
NMS,5998-14-5649402,7.0,0.0,-7.0
EVX,9010-DI-1022014,7.0,0.0,-7.0
MDM,5998-14-5115513,7.0,0.0,-7.0
NMS,6030-01-4682070,7.0,0.0,-7.0
MDM,5998-14-5216512,7.0,0.0,-7.0
STG,7050-14-5464042,7.0,0.0,-7.0
MDM,5998-14-5776623,8.0,1.0,-7.0
BSN,5975-14-5882187,7.0,0.0,-7.0
BSN,5975-14-4761893,7.0,0.0,-7.0
BSN,5975-14-4761892,7.0,0.0,-7.0
MSE,6130-14-6113305,7.0,0.0,-7.0
ITS,5975-14-4761892,7.0,0.0,-7.0
MDM,6625-01-5549826,7.0,0.0,-7.0
TLN,7025-14-5925201,7.0,0.0,-7.0
EVX,9020-DI-1012016,7.0,0.0,-7.0
TLN,5998-99-1082989,7.0,0.0,-7.0
TLN,5998-99-2125777,7.0,0.0,-7.0
TLN,5998-99-9095846,7.0,0.0,-7.0
NMS,5975-14-5882845,7.0,0.0,-7.0
CGC,7035-14-5914936,7.0,0.0,-7.0
SZA,7025-01-6471720,7.0,0.0,-7.0
VCS,5895-01-6590453,7.0,0.0,-7.0
CGC,7035-14-5984172,7.0,0.0,-7.0
BSN,6130-14-5648974,7.0,0.0,-7.0
LYO,9080-DI-0412021,7.0,0.0,-7.0
MSE,7025-14-5452181,7.0,0.0,-7.0
CRL,7025-14-5947791,7.0,0.0,-7.0
SZA,7025-01-7016891,7.0,0.0,-7.0
LLE,6130-14-5454136,7.0,0.0,-7.0
BSN,6130-01-4656829,7.0,0.0,-7.0
STG,7035-14-5916707,7.0,0.0,-7.0
RNS,5805-14-4936630,7.0,0.0,-7.0
NMS,5998-01-5292775,7.0,0.0,-7.0
TLE,7025-01-5802001,7.0,0.0,-7.0
RNS,5805-14-4665560,7.0,0.0,-7.0
BSN,6030-01-6613575,7.0,0.0,-7.0
TLN,6625-15-0143830,7.0,0.0,-7.0
SDR,5895-14-5730049,7.0,0.0,-7.0
CRL,7025-15-2332996,7.0,0.0,-7.0
MDM,5895-01-5917078,7.0,0.0,-7.0
VCS,6130-14-5796460,7.0,0.0,-7.0
SDR,7025-01-6659124,7.0,0.0,-7.0
BSN,5895-58-0014096,7.0,0.0,-7.0
LLG,5985-14-5794885,7.0,0.0,-7.0
VCS,7025-20-0063155,7.0,0.0,-7.0
SZA,5998-01-5801657,7.0,0.0,-7.0
VCS,9030-DI-0012017,7.0,0.0,-7.0
SDR,7025-01-5160134,7.0,0.0,-7.0
MDM,7025-14-5948058,7.0,0.0,-7.0
MSE,5895-14-5729616,7.0,0.0,-7.0
MDM,7025-14-6013580,9.0,2.0,-7.0
VCS,DIRI-14-0003149,7.0,0.0,-7.0
SDR,7025-01-6107527,7.0,0.0,-7.0
PAU,7035-14-5916707,7.0,0.0,-7.0
STY,5998-14-5649434,7.0,0.0,-7.0
TLN,7010-14-5710211,7.0,0.0,-7.0
TLE,4130-14-4536849,7.0,0.0,-7.0
BRY,7025-01-6602226,7.0,0.0,-7.0
RNS,5998-14-5649245,7.0,0.0,-7.0
BRY,7025-01-6503850,7.0,0.0,-7.0
RNS,5895-15-0019212,7.0,0.0,-7.0
VLY,5805-14-4746123,7.0,0.0,-7.0
CNSO,7010-14-5534805,7.0,0.0,-7.0
MLF,5805-14-5407613,7.0,0.0,-7.0
CHG,5998-14-4734449,7.0,0.0,-7.0
BRY,7025-01-6151776,7.0,0.0,-7.0
MDM,7035-41-0036707,7.0,0.0,-7.0
SDR,7010-14-6000964,7.0,0.0,-7.0
SDR,7010-14-5961808,7.0,0.0,-7.0
SZA,DIRI-14-0003716,7.0,0.0,-7.0
VCS,6150-14-5514824,7.0,0.0,-7.0
STY,5998-01-6208318,7.0,0.0,-7.0
CNSO,7025-01-5621812,21.0,14.0,-7.0
NCY,5998-14-4636521,7.0,0.0,-7.0
CRL,7035-14-5916707,7.0,0.0,-7.0
LLE,5965-14-6066756,7.0,0.0,-7.0
TLE,7010-14-5636071,7.0,0.0,-7.0
BSN,5895-14-4839705,7.0,0.0,-7.0
SZA,5895-14-5767723,7.0,0.0,-7.0
MDM,7025-01-5259491,8.0,1.0,-7.0
MSE,5998-14-5649434,7.0,0.0,-7.0
MDM,7025-01-6145572,7.0,0.0,-7.0
ITS,5975-14-5882187,7.0,0.0,-7.0
LLE,5895-14-5729617,7.0,0.0,-7.0
CHG,5895-14-5730049,11.0,4.0,-7.0
CHG,5895-14-5767842,15.0,8.0,-7.0
CRL,7490-01-6289942,7.0,0.0,-7.0
BSN,5810-14-5226477,7.0,0.0,-7.0
BSN,5805-01-6721744,7.0,0.0,-7.0
MDM,7025-01-6838492,7.0,0.0,-7.0
SZA,5895-14-5892204,7.0,0.0,-7.0
SZA,DIRI-14-0002186,7.0,0.0,-7.0
SZA,DIRI-14-0002869,7.0,0.0,-7.0
EVX,7025-14-5477377,7.0,0.0,-7.0
ITS,7490-33-2195754,7.0,0.0,-7.0
ITS,7025-14-5849752,7.0,0.0,-7.0
PAU,7025-01-6611870,7.0,0.0,-7.0
TLE,5975-14-6039259,7.0,0.0,-7.0
SRS,7025-14-5947966,7.0,0.0,-7.0
MRC,5975-01-6429653,17.0,10.0,-7.0
TLN,5998-14-5223319,7.0,0.0,-7.0
TLE,5895-01-6906682,7.0,0.0,-7.0
AVD,5998-14-5149583,7.0,0.0,-7.0
MRC,5975-14-5882845,9.0,2.0,-7.0
RNS,5998-01-5370897,7.0,0.0,-7.0
NCY,6130-14-4761889,7.0,0.0,-7.0
PAU,5810-14-5872748,7.0,0.0,-7.0
PAU,5810-14-5872750,7.0,0.0,-7.0
VLY,7025-14-5403896,7.0,0.0,-7.0
MRC,7010-14-6035260,7.0,0.0,-7.0
CHN,7025-01-6311228,7.0,0.0,-7.0
TLE,5975-14-4761893,7.0,0.0,-7.0
TLE,5975-14-4761892,7.0,0.0,-7.0
DRN,7025-01-5351685,7.0,0.0,-7.0
TLN,7025-01-5649790,7.0,0.0,-7.0
CHN,7025-01-6667665,7.0,0.0,-7.0
CHN,7025-01-6712573,7.0,0.0,-7.0
PAU,5820-14-5875891,7.0,0.0,-7.0
DRN,5895-14-5454066,7.0,0.0,-7.0
MRC,5961-14-4316004,7.0,0.0,-7.0
TLE,5975-58-0013321,7.0,0.0,-7.0
TLN,5998-14-5164411,7.0,0.0,-7.0
CHN,5998-14-5649409,7.0,0.0,-7.0
TLN,5998-14-4682244,7.0,0.0,-7.0
ITS,7010-14-5918742,7.0,0.0,-7.0
VLY,7021-14-4613831,7.0,0.0,-7.0
TLE,5985-14-5618739,7.0,0.0,-7.0
TLN,5998-14-4761675,7.0,0.0,-7.0
TLN,5998-14-4761678,7.0,0.0,-7.0
MRC,5895-01-7261658,7.0,0.0,-7.0
TLE,5985-14-5223374,7.0,0.0,-7.0
MRC,5895-14-5462694,7.0,0.0,-7.0
PAU,5998-14-5649411,8.0,1.0,-7.0
TLN,5998-14-4761918,7.0,0.0,-7.0
TLN,5998-14-4978789,7.0,0.0,-7.0
MRC,5895-14-5854205,7.0,0.0,-7.0
AVD,6625-12-3602005,7.0,0.0,-7.0
AVD,6625-01-5549826,7.0,0.0,-7.0
NCY,5998-58-0013345,7.0,0.0,-7.0
SZA,5975-14-4823976,7.0,0.0,-7.0
MRC,5930-01-5997585,9.0,2.0,-7.0
AVD,6130-14-5648974,7.0,0.0,-7.0
SRS,7025-14-5947579,7.0,0.0,-7.0
ITS,5998-14-4761918,7.0,0.0,-7.0
CHN,6130-14-56789052,7.0,0.0,-7.0
STG,5820-14-5697607,7.0,0.0,-7.0
RNS,5975-14-5151088,7.0,0.0,-7.0
ITS,6130-14-5654861,7.0,0.0,-7.0
ANTACL,7025-01-6659124,9.0,2.0,-7.0
TLE,5895-14-5660254,7.0,0.0,-7.0
MRC,5998-14-5649411,10.0,3.0,-7.0
MRC,5998-14-5729629,9.0,2.0,-7.0
SZA,5975-14-5882187,7.0,0.0,-7.0
RNS,5985-14-5551468,7.0,0.0,-7.0
MRC,6030-12-3544720,7.0,0.0,-7.0
PAU,5895-14-5800344,7.0,0.0,-7.0
NCY,6110-14-6015461,7.0,0.0,-7.0
MRC,6105-14-4411563,7.0,0.0,-7.0
SZA,5975-14-5652032,7.0,0.0,-7.0
ANTACL,5975-14-6014460,7.0,0.0,-7.0
ITS,5998-14-5729629,7.0,0.0,-7.0
ANTACL,5895-14-5648877,7.0,0.0,-7.0
VLY,9080-DI-0392021,7.0,0.0,-7.0
SRS,9080-DI-0782021,7.0,0.0,-7.0
TLE,5895-14-5900888,7.0,0.0,-7.0
ANTACL,5810-14-5872748,7.0,0.0,-7.0
TLN,5998-14-5540116,7.0,0.0,-7.0
ITS,5998-14-5649411,7.0,0.0,-7.0
PAU,5895-22-6262046,7.0,0.0,-7.0
ANTACL,7025-01-6809575,7.0,0.0,-7.0
SZA,5975-14-6014460,7.0,0.0,-7.0
ANTACL,7025-14-5812058,7.0,0.0,-7.0
TLE,5963-01-5295714,7.0,0.0,-7.0
DRN,5930-15-0140306,7.0,0.0,-7.0
MRC,5998-14-4252199,7.0,0.0,-7.0
TLN,DIRI-14-0004318,7.0,0.0,-7.0
MRC,5998-14-4491649,7.0,0.0,-7.0
ITS,6130-14-4744169,7.0,0.0,-7.0
AVD,5830-14-6107066,7.0,0.0,-7.0
CHN,7035-14-5860693,7.0,0.0,-7.0
MRC,5998-14-4747161,7.0,0.0,-7.0
MRC,5998-14-4747177,8.0,1.0,-7.0
AVD,5805-14-5649514,7.0,0.0,-7.0
MRC,5998-01-5108959,7.0,0.0,-7.0
MRC,5998-14-4747179,8.0,1.0,-7.0
AVD,5805-14-5135582,7.0,0.0,-7.0
MRC,5998-14-4760551,8.0,1.0,-7.0
MRC,5998-14-4761918,9.0,2.0,-7.0
NCY,6030-14-5906121,7.0,0.0,-7.0
MRC,5998-14-4823886,8.0,1.0,-7.0
ANTACL,7025-14-5947999,7.0,0.0,-7.0
TLN,7025-01-6065502,7.0,0.0,-7.0
SRS,7035-14-5732602,7.0,0.0,-7.0
MRC,5998-14-5217075,9.0,2.0,-7.0
TLE,5963-01-6596582,7.0,0.0,-7.0
NCY,6030-14-5906120,7.0,0.0,-7.0
SRS,7025-01-7016891,7.0,0.0,-7.0
RNS,5950-14-5813789,7.0,0.0,-7.0
MRC,5820-01-6504028,8.0,1.0,-7.0
MSE,7025-14-5849752,7.0,0.0,-7.0
EVX,5895-14-5595817,7.0,0.0,-7.0
EVX,5895-14-5591085,7.0,0.0,-7.0
MLF,7035-14-5914936,7.0,0.0,-7.0
ITS,5998-01-5587804,7.0,0.0,-7.0
CHG,7025-14-5812059,8.0,1.0,-7.0
DOU,6030-01-6648246,7.0,0.0,-7.0
BLD,5895-14-5805327,7.0,0.0,-7.0
TLE,5998-14-5776623,7.0,0.0,-7.0
VLY,5998-14-4823886,7.0,0.0,-7.0
TRS,5895-01-6038918,7.0,0.0,-7.0
BLD,5810-01-6687071,7.0,0.0,-7.0
VLY,5998-14-5115513,7.0,0.0,-7.0
BCE,DIRI-14-0003018,7.0,0.0,-7.0
CHG,7025-14-6088070,7.0,0.0,-7.0
CHG,7025-15-1817026,7.0,0.0,-7.0
MLY,5895-14-6099574,7.0,0.0,-7.0
CHG,7025-26-3012099,7.0,0.0,-7.0
BCE,7025-14-5947646,7.0,0.0,-7.0
EVX,5820-14-5697607,7.0,0.0,-7.0
TLN,7021-14-5732752,7.0,0.0,-7.0
TLE,5998-58-0013345,7.0,0.0,-7.0
DOU,5998-15-0026037,7.0,0.0,-7.0
MLF,7025-15-0168229,7.0,0.0,-7.0
DOU,5998-14-5936131,7.0,0.0,-7.0
EVX,5985-14-5511392,7.0,0.0,-7.0
TLE,6117-01-6830955,7.0,0.0,-7.0
MRC,DIRI-14-0001868,7.0,0.0,-7.0
RNS,5998-14-5223322,7.0,0.0,-7.0
DOU,5998-14-4636520,7.0,0.0,-7.0
BLD,7025-37-5235252,7.0,0.0,-7.0
MRC,9080-DI-0412021,7.0,0.0,-7.0
ITS,5996-14-5802897,7.0,0.0,-7.0
STG,5895-14-5648877,7.0,0.0,-7.0
TRS,5895-14-5223347,7.0,0.0,-7.0
ITS,7025-01-6787839,7.0,0.0,-7.0
MRC,9020-DI-1012014,7.0,0.0,-7.0
SRS,5895-01-6782336,7.0,0.0,-7.0
TLE,6030-14-5906120,7.0,0.0,-7.0
CHG,7025-01-6229697,7.0,0.0,-7.0
VLY,5998-14-4162621,7.0,0.0,-7.0
MLF,7025-14-5947957,7.0,0.0,-7.0
MLF,7025-14-5947967,7.0,0.0,-7.0
VLY,5998-14-4162631,7.0,0.0,-7.0
MLF,7025-14-5995245,7.0,0.0,-7.0
BLD,7010-14-5534805,7.0,0.0,-7.0
CHG,7025-01-6429656,8.0,1.0,-7.0
MRC,9010-DI-1022014,7.0,0.0,-7.0
BCE,7025-12-3892564,7.0,0.0,-7.0
BCE,7025-01-6720552,9.0,2.0,-7.0
BCE,7025-01-6659124,7.0,0.0,-7.0
STY,7010-14-5926717,7.0,0.0,-7.0
TLE,5998-14-4761905,7.0,0.0,-7.0
BCE,5895-01-6312265,7.0,0.0,-7.0
CHN,5895-01-5660851,7.0,0.0,-7.0
TLE,5998-14-4636521,7.0,0.0,-7.0
TLE,5998-14-4536854,7.0,0.0,-7.0
MRC,7025-14-4504323,7.0,0.0,-7.0
TLN,7025-01-6584614,7.0,0.0,-7.0
TLE,5998-01-6614379,7.0,0.0,-7.0
AVD,DIRI-14-0002652,7.0,0.0,-7.0
TLE,5998-14-4761920,7.0,0.0,-7.0
CHN,5895-14-5591085,7.0,0.0,-7.0
AVD,9020-DI-1012014,7.0,0.0,-7.0
DRN,7050-01-5384626,7.0,0.0,-7.0
TLN,5998-14-4673110,7.0,0.0,-7.0
STG,5820-14-5794221,7.0,0.0,-7.0
DRN,7035-12-3904028,7.0,0.0,-7.0
AVD,7035-14-5914936,7.0,0.0,-7.0
CHN,5998-14-5648977,7.0,0.0,-7.0
ITS,5998-14-4536845,7.0,0.0,-7.0
AVD,7025-15-2332996,7.0,0.0,-7.0
AVD,7025-15-2006137,7.0,0.0,-7.0
TLE,5998-01-5905251,7.0,0.0,-7.0
MRC,DIRI-14-0005623,7.0,0.0,-7.0
BCE,5895-14-5606928,7.0,0.0,-7.0
ITS,7025-01-5370870,7.0,0.0,-7.0
VLY,5998-14-6021506,7.0,0.0,-7.0
MLY,6130-14-5654861,7.0,0.0,-7.0
VLY,5998-20-0085538,7.0,0.0,-7.0
TLN,7025-01-6780035,7.0,0.0,-7.0
CHN,5805-14-4936630,7.0,0.0,-7.0
CHN,5805-14-5735682,7.0,0.0,-7.0
EVX,5805-01-6721744,7.0,0.0,-7.0
MLY,7025-01-5737277,7.0,0.0,-7.0
MLY,7025-01-6151776,7.0,0.0,-7.0
STG,5895-01-5555276,7.0,0.0,-7.0
ITS,7025-01-5154390,7.0,0.0,-7.0
MLY,7025-01-6336396,7.0,0.0,-7.0
TLN,7021-14-6043157,7.0,0.0,-7.0
RNS,5930-01-5997585,7.0,0.0,-7.0
TLE,5820-14-5875037,7.0,0.0,-7.0
RNS,5930-01-6038201,7.0,0.0,-7.0
ITS,5998-14-4491643,7.0,0.0,-7.0
SRS,7025-01-5211903,7.0,0.0,-7.0
MLY,7025-20-0063155,7.0,0.0,-7.0
MRC,7025-14-5849750,7.0,0.0,-7.0
TLN,7025-01-4865683,7.0,0.0,-7.0
STY,7025-01-6720552,7.0,0.0,-7.0
TLE,5998-14-5061105,7.0,0.0,-7.0
TLN,5915-14-4852179,7.0,0.0,-7.0
SDR,5999-14-5984418,7.0,0.0,-7.0
LMV,5895-01-6998026,7.0,0.0,-7.0
LLG,6099-99-9592006,7.0,0.0,-7.0
ITS,5820-14-5816498,7.0,0.0,-7.0
FVS,6130-14-5786060,7.0,0.0,-7.0
TLN,7025-14-6037660,7.0,0.0,-7.0
BST,7025-41-0016771,7.0,0.0,-7.0
MTY,5985-14-5511392,7.0,0.0,-7.0
LLE,7025-14-5788620,7.0,0.0,-7.0
MTY,5975-01-6429653,7.0,0.0,-7.0
RNS,7025-14-6014070,7.0,0.0,-7.0
MTY,7035-12-3754076,7.0,0.0,-7.0
BST,7035-01-6158873,20.0,13.0,-7.0
SZA,5820-14-5892224,7.0,0.0,-7.0
SZA,5805-14-5395175,7.0,0.0,-7.0
TRS,5998-14-5649223,7.0,0.0,-7.0
CGC,5930-15-0249776,7.0,0.0,-7.0
LLG,6030-12-3544720,7.0,0.0,-7.0
BST,5915-14-4852181,7.0,0.0,-7.0
ITS,5895-14-4839705,7.0,0.0,-7.0
LMV,7025-01-5154390,7.0,0.0,-7.0
LMV,7025-01-5160134,7.0,0.0,-7.0
BST,7025-14-5947596,12.0,5.0,-7.0
BST,7025-01-6150953,7.0,0.0,-7.0
MTY,5998-14-5648977,7.0,0.0,-7.0
LMV,7025-01-5370870,7.0,0.0,-7.0
FVS,6130-14-4043376,7.0,0.0,-7.0
LLG,5895-14-5900888,7.0,0.0,-7.0
CNSO,7035-14-5870620,7.0,0.0,-7.0
BST,6130-01-5442517,7.0,0.0,-7.0
LLE,9010-DI-1032012,7.0,0.0,-7.0
BST,7025-14-6067293,7.0,0.0,-7.0
LMV,5998-14-5149583,7.0,0.0,-7.0
TRS,6625-01-6411086,7.0,0.0,-7.0
BST,5975-58-0013321,7.0,0.0,-7.0
BST,7035-14-5767846,7.0,0.0,-7.0
ITS,5895-14-5660254,7.0,0.0,-7.0
BST,6130-14-5452331,7.0,0.0,-7.0
BST,7195-14-5872686,8.0,1.0,-7.0
ITS,5895-14-5854233,7.0,0.0,-7.0
CFD,DIRI-14-0006424,7.0,0.0,-7.0
BST,9020-DI-1012014,7.0,0.0,-7.0
BST,5998-15-0026037,7.0,0.0,-7.0
RNS,5810-14-6013220,7.0,0.0,-7.0
TLN,7025-14-6033528,7.0,0.0,-7.0
RNS,7025-01-6882301,7.0,0.0,-7.0
CGC,5895-14-5888087,7.0,0.0,-7.0
CGC,5895-14-5886322,7.0,0.0,-7.0
STY,5810-14-5860295,7.0,0.0,-7.0
LLG,5998-14-5729634,7.0,0.0,-7.0
NMS,5895-01-6141188,7.0,0.0,-7.0
RNS,5895-14-5660254,7.0,0.0,-7.0
BST,9080-DI-0372021,7.0,0.0,-7.0
BST,7125-01-5474703,7.0,0.0,-7.0
BST,7050-14-5857262,7.0,0.0,-7.0
BST,5895-14-5854248,9.0,2.0,-7.0
SZA,5820-22-6224794,7.0,0.0,-7.0
RNS,7025-01-6853790,7.0,0.0,-7.0
BST,7035-14-5860840,7.0,0.0,-7.0
RNS,5895-01-6914661,7.0,0.0,-7.0
CRL,5998-14-5649253,7.0,0.0,-7.0
BST,5895-14-6008118,9.0,2.0,-7.0
CRL,5810-14-5872770,7.0,0.0,-7.0
FVS,6210-14-5351218,7.0,0.0,-7.0
CGC,7025-01-5088750,7.0,0.0,-7.0
LLG,6021-01-6613538,7.0,0.0,-7.0
ITS,5895-14-5854195,7.0,0.0,-7.0
BST,7035-15-0222722,7.0,0.0,-7.0
LLG,5999-14-5936129,7.0,0.0,-7.0
BST,7050-01-6000825,7.0,0.0,-7.0
LLG,5930-01-6692243,7.0,0.0,-7.0
BST,5985-14-5174712,7.0,0.0,-7.0
TLE,7050-14-5933472,7.0,0.0,-7.0
LMV,7021-14-5910772,7.0,0.0,-7.0
LMV,7021-14-5658034,7.0,0.0,-7.0
TLN,5820-14-5900886,7.0,0.0,-7.0
LMV,6030-14-5906132,7.0,0.0,-7.0
CRL,7010-14-5534805,7.0,0.0,-7.0
LLG,5895-14-5492901,7.0,0.0,-7.0
MTY,7021-01-6746453,7.0,0.0,-7.0
LMV,6030-14-6031794,7.0,0.0,-7.0
LMV,5998-14-5479556,7.0,0.0,-7.0
NMS,5805-14-5649508,7.0,0.0,-7.0
RNS,5895-14-5800344,7.0,0.0,-7.0
LMV,6130-01-5372082,7.0,0.0,-7.0
BST,5998-14-5115539,7.0,0.0,-7.0
BST,5998-14-5115538,7.0,0.0,-7.0
LLG,7010-14-5812424,7.0,0.0,-7.0
TLN,7025-20-0047792,7.0,0.0,-7.0
TRS,6650-99-8999367,7.0,0.0,-7.0
CRL,7010-14-5741877,7.0,0.0,-7.0
RNS,7025-01-6584614,7.0,0.0,-7.0
LLG,7025-14-5783471,7.0,0.0,-7.0
CGC,5998-14-5649223,7.0,0.0,-7.0
BST,7025-01-6909236,7.0,0.0,-7.0
BST,5998-14-5874076,7.0,0.0,-7.0
LLG,7025-01-6822886,7.0,0.0,-7.0
CGC,5998-14-5649245,7.0,0.0,-7.0
LLG,7025-01-6250444,7.0,0.0,-7.0
CRL,5998-14-5115538,7.0,0.0,-7.0
BST,7025-12-4012450,7.0,0.0,-7.0
BST,5998-14-5729629,7.0,0.0,-7.0
RNS,6130-14-4491648,7.0,0.0,-7.0
LMV,5998-14-5479560,7.0,0.0,-7.0
TRS,7010-01-6973161,7.0,0.0,-7.0
MTY,7021-14-5808962,7.0,0.0,-7.0
LMV,5998-14-5479559,7.0,0.0,-7.0
MTY,9080-DI-0392021,7.0,0.0,-7.0
ITS,5895-01-5413058,7.0,0.0,-7.0
RNS,7025-01-6504722,7.0,0.0,-7.0
BST,7025-14-5593540,7.0,0.0,-7.0
MTY,7025-01-5370773,7.0,0.0,-7.0
BST,5998-14-4535521,7.0,0.0,-7.0
TLN,5820-22-6239457,7.0,0.0,-7.0
CGC,5810-14-5872750,7.0,0.0,-7.0
MTY,5998-14-5649411,7.0,0.0,-7.0
CRL,7021-14-5456781,7.0,0.0,-7.0
FVS,5996-14-5964689,7.0,0.0,-7.0
TLN,5820-99-3740048,7.0,0.0,-7.0
RNS,7025-01-6255880,7.0,0.0,-7.0
RNS,6130-01-6594359,7.0,0.0,-7.0
CNSO,7035-14-5916707,17.0,10.0,-7.0
BST,5998-01-6208318,7.0,0.0,-7.0
BST,7025-14-5906309,7.0,0.0,-7.0
LMV,7021-01-6292546,7.0,0.0,-7.0
CGC,6130-14-5796460,7.0,0.0,-7.0
TLN,7035-14-5832716,7.0,0.0,-7.0
TRS,5998-14-4852163,7.0,0.0,-7.0
STG,7025-15-0168229,7.0,0.0,-7.0
LLE,7195-14-5872686,7.0,0.0,-7.0
LMV,6130-01-6745903,7.0,0.0,-7.0
LLG,7010-14-5752542,7.0,0.0,-7.0
TRS,7025-14-5947341,7.0,0.0,-7.0
CRL,5998-14-4747161,7.0,0.0,-7.0
FVS,5998-14-5622471,7.0,0.0,-7.0
TLN,5820-14-4666502,7.0,0.0,-7.0
BST,6030-14-5906140,7.0,0.0,-7.0
TLN,6625-01-5549826,7.0,0.0,-7.0
RNS,7025-14-6067010,7.0,0.0,-7.0
CGC,5820-14-5816498,7.0,0.0,-7.0
BST,5998-14-4747179,7.0,0.0,-7.0
BST,5998-14-4747177,7.0,0.0,-7.0
BST,5998-14-4747170,7.0,0.0,-7.0
LMV,6130-14-5449731,7.0,0.0,-7.0
BST,5985-22-6196630,10.0,3.0,-7.0
LMV,5998-01-5372083,7.0,0.0,-7.0
BST,9020-DI-1082016,11.0,4.0,-7.0
LMV,5998-01-5207787,7.0,0.0,-7.0
CRL,5895-14-5466669,7.0,0.0,-7.0
